geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2258,-23.47404347100232,-46.57677543075192,são paulo,SP
2259,-23.469763588954915,-46.5784327456287,são paulo,SP
2260,-23.46763506280779,-46.574690290870784,são paulo,SP
2261,-23.464751479600665,-46.57565412960936,são paulo,SP
2262,-23.464662915344245,-46.57267124999999,são paulo,SP
2263,-23.461668643454384,-46.57211732030731,são paulo,SP
2264,-23.46106286317615,-46.57420538495959,são paulo,SP
2265,-23.466110311398577,-46.583779849532775,são paulo,SP
2266,-23.47321071495759,-46.59381595115124,são paulo,SP
2267,-23.4760446566738,-46.59808866694559,são paulo,SP
2268,-23.467968640494814,-46.59313326602805,são paulo,SP
2269,-23.469163072162274,-46.59399231556927,são paulo,SP
2270,-23.469695039326595,-46.59121632875525,são paulo,SP
2271,-23.46594536713854,-46.58775713544678,são paulo,SP
2272,-23.468348147931227,-46.585459430059416,são paulo,SP
2273,-23.45886783036675,-46.58463159824576,são paulo,SP
2274,-23.461495501293417,-46.58297780112096,são paulo,SP
2275,-23.464398183294698,-46.58745859483668,são paulo,SP
2276,-23.45968105703601,-46.58142426883621,são paulo,SP
2277,-23.46217898834324,-46.58133079808414,são paulo,SP
2278,-23.45900432500435,-46.57407694976626,são paulo,SP
2279,-23.457528933476333,-46.57168102458037,são paulo,SP
2280,-23.453744374689816,-46.57196621940099,sao paulo,SP
2281,-23.447043306332034,-46.56806216551495,são paulo,SP
2282,-23.4388531400926,-46.56631189495022,são paulo,SP
2284,-23.46970319641185,-46.56868272083551,sao paulo,SP
2286,-23.40858677491484,-46.57960324340701,sao paulo,SP
2288,-23.4323861249243,-46.56973191001385,são paulo,SP
2289,-23.41695039494492,-46.581696587281485,são paulo,SP
2290,-23.532175489907207,-46.62610624390132,são paulo,SP
2301,-23.486469774071196,-46.61232256549716,são paulo,SP
2302,-23.48444245151869,-46.61145908895492,são paulo,SP
2303,-23.47904289292435,-46.60752027407813,são paulo,SP
2304,-23.480236298920865,-46.602701847769616,sao paulo,SP
2305,-23.47862494310117,-46.60291467346645,são paulo,SP
2306,-23.44120450712362,-46.59373405175846,são paulo,SP
2307,-23.47627625728548,-46.60333165903971,são paulo,SP
2308,-23.470098747157927,-46.59982529003407,são paulo,SP
2309,-23.47186502109182,-46.60205238634656,são paulo,SP
2310,-23.46604099417162,-46.59723140896761,são paulo,SP
2311,-23.466327401610016,-46.59789968290151,são paulo,SP
2312,-23.44518433866736,-46.58145225760724,são paulo,SP
2313,-23.459056711899184,-46.59419141090085,são paulo,SP
2314,-23.46069658728148,-46.59673821406912,são paulo,SP
2315,-23.45775797668648,-46.5954055516187,são paulo,SP
2316,-23.457636785734888,-46.58848540521669,são paulo,SP
2317,-23.45666190452421,-46.58641445184373,são paulo,SP
2318,-23.44331339095974,-46.58104716849285,são paulo,SP
2319,-23.445940756592982,-46.58967746502972,são paulo,SP
2320,-23.448663000000003,-46.59501403052688,são paulo,SP
2321,-23.443798075768942,-46.58566137523808,são paulo,SP
2322,-23.44362191035259,-46.59102530625386,são paulo,SP
2323,-23.429738465853283,-46.57199609602405,são paulo,SP
2324,-23.4419722142798,-46.58219409922442,são paulo,SP
2325,-23.44556162493814,-46.58163379985656,são paulo,SP
2326,-23.44099492004792,-46.57385212240536,são paulo,SP
2327,-23.44150658505681,-46.39459814981046,são paulo,SP
2328,-23.43381641578083,-46.39655960352587,são paulo,SP
2329,-23.44700251731853,-46.57776470812191,são paulo,SP
2330,-23.47974239938832,-46.611394523169295,são paulo,SP
2331,-23.47789618428649,-46.610667973368265,são paulo,SP
2332,-23.47195149652651,-46.61713089647412,são paulo,SP
2333,-23.47252839107451,-46.61817353729662,são paulo,SP
2334,-23.478894796554933,-46.61275931585775,são paulo,SP
2335,-23.48162012017429,-46.61387442062436,são paulo,SP
2336,-23.47876427950248,-46.61360747515727,são paulo,SP
2337,-23.476470349154592,-46.61088515820298,são paulo,SP
2338,-23.47382754454957,-46.6162537939292,são paulo,SP
2339,-23.476178378296492,-46.61334335844542,são paulo,SP
2340,-23.44221323757863,-46.61133776227712,são paulo,SP
2341,-23.45074613849616,-46.6110465742138,são paulo,SP
2342,-23.472021226758592,-46.60888801234925,são paulo,SP
2343,-23.465706778521525,-46.60421012378099,são paulo,SP
2344,-23.464306728893604,-46.60719488424228,são paulo,SP
2345,-23.465538576461437,-46.60827879323672,são paulo,SP
2346,-23.464729016648416,-46.60410573772287,são paulo,SP
2347,-23.4595479594898,-46.60538118151652,são paulo,SP
2348,-23.45901227699232,-46.60597586288882,são paulo,SP
2349,-23.45854825757394,-46.60301358964742,são paulo,SP
2350,-23.4557727485429,-46.58092433097695,são paulo,SP
2351,-23.453206339267947,-46.59856950098095,são paulo,SP
2352,-23.451378527612697,-46.59389145045876,são paulo,SP
2353,-23.45107645628714,-46.603332524006,são paulo,SP
2354,-23.4527414173152,-46.60250166031057,são paulo,SP
2355,-23.45271915015292,-46.60809256549715,são paulo,SP
2356,-23.4482123186277,-46.609262193173294,são paulo,SP
2357,-23.441258381242623,-46.60964302552885,são paulo,SP
2358,-23.446226210658423,-46.59576181038093,são paulo,SP
2359,-23.44565748972094,-46.61823156824396,sao paulo,SP
2360,-23.433121991966058,-46.57664099377261,são paulo,SP
2361,-23.43588843323272,-46.57905325761202,são paulo,SP
2362,-23.434150499999998,-46.568063727888166,são paulo,SP
2363,-23.43039110909113,-46.571901825099495,são paulo,SP
2364,-23.43170329326645,-46.57988017924669,são paulo,SP
2365,-23.42410689286744,-46.44502056214599,são paulo,SP
2366,-23.429829475245008,-46.46714172142491,são paulo,SP
2367,-23.416349499345028,-46.42488248320734,são paulo,SP
2368,-23.383208369273664,-46.56673049545214,são paulo,SP
2370,-23.461338719401,-46.616879956508406,são paulo,SP
2371,-23.45600227477061,-46.61750338441334,são paulo,SP
2372,-23.4579336452085,-46.62156569663573,são paulo,SP
2373,-23.45121452622772,-46.615227490564926,são paulo,SP
2374,-23.447833376074783,-46.62021150000001,são paulo,SP
2375,-23.447265925616023,-46.62392537246811,são paulo,SP
2376,-23.454976494864106,-46.62645648903572,sao paulo,SP
2377,-23.453789144324546,-46.62925483389113,são paulo,SP
2378,-23.42412226943323,-46.5761090066365,são paulo,SP
2401,-23.479563583126545,-46.62566999999999,são paulo,SP
2402,-23.479718951151256,-46.62445556564139,são paulo,SP
2403,-23.48814215404805,-46.62664127699233,são paulo,SP
2404,-23.48893903774024,-46.626601080904834,são paulo,SP
2405,-23.48517876602804,-46.62889848542903,são paulo,SP
2406,-23.48679145268046,-46.62699363918864,são paulo,SP
2407,-23.480818658895487,-46.623546544549576,são paulo,SP
2408,-23.480281006376647,-46.62253108465574,são paulo,SP
2409,-23.472976274770616,-46.62247834194124,são paulo,SP
2410,-23.47357848903573,-46.619719910352586,são paulo,SP
2411,-23.472391086040727,-46.62271313794791,são paulo,SP
2413,-23.473089366505874,-46.626147936897205,são paulo,SP
2415,-23.465816300623175,-46.62983436412592,são paulo,SP
2416,-23.47493961587513,-46.62658082806277,são paulo,SP
2417,-23.47369078489817,-46.6282909181142,são paulo,SP
2418,-23.46894783680533,-46.62750311601173,são paulo,SP
2419,-23.475820389953256,-46.6383451851232,sao paulo,SP
2420,-23.47222158451152,-46.63166870206987,são paulo,SP
2421,-23.472719213716843,-46.63077216180969,são paulo,SP
2422,-23.467444441928144,-46.6314043627446,são paulo,SP
2423,-23.46615,-46.63064075069301,são paulo,SP
2430,-23.4721098753823,-46.63576836205211,são paulo,SP
2431,-23.484112124617692,-46.63361047238731,são paulo,SP
2432,-23.431005705728413,-46.57533342330421,sao paulo,SP
2433,-23.4801647596514,-46.6330600947833,são paulo,SP
2434,-23.48162915098964,-46.63753796710717,são paulo,SP
2435,-23.475893363869773,-46.63299614709449,são paulo,SP
2436,-23.47768226949049,-46.63308592645276,são paulo,SP
2440,-23.47362682784721,-46.6457664919499,são paulo,SP
2441,-23.467336889809012,-46.638940191114656,são paulo,SP
2442,-23.469655107132557,-46.64114668114497,são paulo,SP
2443,-23.47056276602804,-46.64544514793121,são paulo,SP
2450,-23.49399870330084,-46.634262359426366,são paulo,SP
2451,-23.495675793784965,-46.6406987694905,são paulo,SP
2452,-23.49507570635925,-46.64060584609616,são paulo,SP
2460,-23.486996231750258,-46.63409616388714,são paulo,SP
2461,-23.48835711740433,-46.63519126158463,são paulo,SP
2462,-23.4880075634197,-46.63739365751052,são paulo,SP
2463,-23.48709090452421,-46.64419142885248,são paulo,SP
2464,-23.47436355314792,-46.64020363780366,são paulo,SP
2465,-23.474492769086467,-46.6389195298344,são paulo,SP
2466,-23.49348596985619,-46.64026974992789,são paulo,SP
2467,-23.48803716180969,-46.64304317485142,são paulo,SP
2468,-23.486158477378968,-46.64655408622963,são paulo,SP
2469,-23.483589799613352,-46.64149166472387,são paulo,SP
2470,-23.483509449073782,-46.64676479058232,são paulo,SP
2471,-23.47986013266778,-46.64927073902509,são paulo,SP
2472,-23.47445649708581,-46.65290630474925,são paulo,SP
2473,-23.47541000499165,-46.65087505023372,são paulo,SP
2474,-23.4751282492354,-46.65354854232788,são paulo,SP
2475,-23.472227357204662,-46.63487612017429,são paulo,SP
2478,-23.47649398916739,-46.659312753823016,são paulo,SP
2479,-23.473941463788968,-46.65071650735759,são paulo,SP
2501,-23.514912288431223,-46.66118358067858,sao paulo,SP
2508,-23.509848068295792,-46.66369014308379,são paulo,SP
2510,-23.510527952044388,-46.650459832941536,são paulo,SP
2511,-23.506678006376635,-46.64581936011884,são paulo,SP
2512,-23.51137761948181,-46.65468495767213,são paulo,SP
2513,-23.51071491978765,-46.6524723141843,são paulo,SP
2514,-23.504355586733222,-46.65166009603059,são paulo,SP
2515,-23.509071,-46.65567838911654,sao paulo,SP
2516,-23.50663232500434,-46.65534232944773,são paulo,SP
2517,-23.50555877906978,-46.66143121772756,são paulo,SP
2518,-23.506956748910174,-46.66282746932888,são paulo,SP
2519,-23.49972339439666,-46.64492723397194,são paulo,SP
2520,-23.49952567831387,-46.64372451318598,são paulo,SP
2521,-23.50099255176293,-46.66108616833054,são paulo,SP
2522,-23.502653035807008,-46.65504052553521,são paulo,SP
2523,-23.504138792749995,-46.65353748389985,são paulo,SP
2524,-23.501329502077464,-46.64890035192455,são paulo,SP
2525,-23.49644274271452,-46.647518951151255,sao paulo,SP
2526,-23.501625914795987,-46.64410607576895,são paulo,SP
2530,-23.498874744099503,-46.655453300161625,são paulo,SP
2531,-23.497606194558266,-46.64825109922671,são paulo,SP
2532,-23.495368882047405,-46.65214989592586,são paulo,SP
2533,-23.49400488481736,-46.65012236081134,são paulo,SP
2534,-23.4928900269202,-46.64900129003406,são paulo,SP
2535,-23.49272203413356,-46.64535422078598,são paulo,SP
2536,-23.49324,-46.645314297247424,são paulo,SP
2537,-23.48966832001268,-46.64920400499165,são paulo,SP
2538,-23.495374026920206,-46.65147360214089,são paulo,SP
2539,-23.492664356367943,-46.65532154232786,são paulo,SP
2540,-23.4878938842691,-46.653147162502165,são paulo,SP
2541,-23.48436608903653,-46.65347309725548,são paulo,SP
2542,-23.482853371631386,-46.6548696515379,são paulo,SP
2543,-23.480655580068127,-46.65615878351318,são paulo,SP
2544,-23.48676633888281,-46.65993420483005,são paulo,SP
2545,-23.4839292223152,-46.66024428573488,são paulo,SP
2546,-23.492576441023694,-46.65780871717931,sao paulo,SP
2550,-23.505456611789192,-46.66921940743839,são paulo,SP
2551,-23.4992976283686,-46.66505709616829,são paulo,SP
2552,-23.49507145268046,-46.469444803172046,são paulo,SP
2553,-23.496002350539573,-46.66392041663758,são paulo,SP
2554,-23.496466222315192,-46.66693943158864,são paulo,SP
2555,-23.48751561226845,-46.66193999999999,são paulo,SP
2556,-23.495887557915065,-46.667401271163925,são paulo,SP
2557,-23.49696982431185,-46.67127998834323,são paulo,SP
2558,-23.493649138496156,-46.67250222300768,são paulo,SP
2559,-23.4901853433262,-46.662775318483455,são paulo,SP
2560,-23.49369291257429,-46.66938744776343,são paulo,SP
2561,-23.49068681848347,-46.67295852810528,são paulo,SP
2562,-23.484123129787665,-46.67207152706444,são paulo,SP
2563,-23.488285578683136,-46.66115507729816,são paulo,SP
2564,-23.48576235744534,-46.66382973258697,são paulo,SP
2565,-23.48406855981302,-46.66516001970683,são paulo,SP
2566,-23.481500868613107,-46.66406049555659,são paulo,SP
2567,-23.48040600000001,-46.66624839779656,são paulo,SP
2577,-23.488182953372952,-46.678903941716186,sao paulo,SP
2598,-23.512857653067115,-46.67101189454088,sao paulo,SP
2610,-23.47428999999994,-46.54364759302508,são paulo,SP
2611,-23.465711556206337,-46.636305846932885,são paulo,SP
2612,-23.470199675543903,-46.66131487691151,são paulo,SP
2613,-23.47061604302037,-46.658032994171606,são paulo,SP
2614,-23.47005821065844,-46.6508255342778,são paulo,SP
2615,-23.470265398840056,-46.65221848664655,são paulo,SP
2616,-23.46460076106505,-46.65216244310117,são paulo,SP
2617,-23.463863999999997,-46.65614349708579,são paulo,SP
2618,-23.46466830030585,-46.595010525110894,são paulo,SP
2630,-23.463362514570942,-46.64020327116393,sao paulo,SP
2631,-23.45702719539498,-46.64148554593456,sao paulo,SP
2632,-23.46069115903973,-46.63488591892594,são paulo,SP
2633,-23.459709772404683,-46.64854325477532,são paulo,SP
2634,-23.456904580068123,-46.649144734664446,são paulo,SP
2635,-23.453539172696946,-46.6418008868359,são paulo,SP
2636,-23.451065927001007,-46.64201924409949,são paulo,SP
2637,-23.45358871357261,-46.64737383527611,sao paulo,SP
2643,-23.468098777136547,-46.65037805288812,sao paulo,SP
2649,-23.458720159587987,-46.658312855533616,são paulo,SP
2650,-23.45806796808813,-46.65436902484273,são paulo,SP
2651,-23.459873709965944,-46.65684953121938,são paulo,SP
2652,-23.45460562003006,-46.65289289370416,são paulo,SP
2653,-23.45343176325808,-46.65837495198797,são paulo,SP
2670,-23.463806217871785,-46.6617251065925,são paulo,SP
2671,-23.46270895815375,-46.66012840729415,são paulo,SP
2672,-23.45425093089615,-46.66195197584975,são paulo,SP
2673,-23.450586730870523,-46.66869391662957,são paulo,SP
2674,-23.45555369969415,-46.66643538995325,são paulo,SP
2675,-23.45321041993188,-46.667826065938485,são paulo,SP
2676,-23.45353052443865,-46.66817102207276,são paulo,SP
2677,-23.454068490285312,-46.66476454680487,são paulo,SP
2678,-23.453385856619807,-46.659614364632056,são paulo,SP
2679,-23.454119061568942,-46.66163349987748,são paulo,SP
2680,-23.444120751561652,-46.58800325575627,são paulo,SP
2701,-23.50775978179648,-46.67355659617458,sao paulo,SP
2710,-23.503709999999955,-46.67229999999995,são paulo,SP
2712,-23.5044630313636,-46.67640964980853,são paulo,SP
2713,-23.505161131554583,-46.68353770077557,são paulo,SP
2714,-23.50447046823946,-46.6824682297724,são paulo,SP
2715,-23.503730489324187,-46.67268936172304,são paulo,SP
2716,-23.488582205603503,-46.68348067108726,são paulo,SP
2717,-23.484682309740908,-46.68041499861501,são paulo,SP
2720,-23.474432293929198,-46.6676415530037,são paulo,SP
2721,-23.474807843730236,-46.66825667375491,são paulo,SP
2722,-23.497067038116725,-46.67412762212941,são paulo,SP
2723,-23.495898331669448,-46.67796239884005,são paulo,SP
2724,-23.49573264363205,-46.68024366388713,são paulo,SP
2725,-23.4953480024956,-46.67807920552252,são paulo,SP
2726,-23.497316077990646,-46.68567075,são paulo,SP
2727,-23.49059470191585,-46.68424923980032,são paulo,SP
2728,-23.49136131556928,-46.685214115182646,são paulo,SP
2729,-23.50223957435449,-46.68706316066428,são paulo,SP
2730,-23.49498077240469,-46.68956103136361,são paulo,SP
2731,-23.49455249333523,-46.687910657564274,são paulo,SP
2732,-23.497814823354798,-46.69334334362608,são paulo,SP
2733,-23.49326497807146,-46.69337772245943,são paulo,SP
2734,-23.474141999999997,-46.67002875,são paulo,SP
2735,-23.490147745928823,-46.69242048542904,são paulo,SP
2736,-23.4884935328008,-46.6897668259853,são paulo,SP
2737,-23.48547939628076,-46.68828333527611,são paulo,SP
2738,-23.485746331669443,-46.68480018239463,são paulo,SP
2739,-23.4741765545329,-46.669268823619376,são paulo,SP
2750,-23.491688466694672,-46.67916193505108,são paulo,SP
2751,-23.48936770552254,-46.67963205107045,são paulo,SP
2752,-23.49237821065843,-46.68097812753189,são paulo,SP
2753,-23.48977069386578,-46.683087122038366,sao paulo,SP
2754,-23.488196280599,-46.67620566541635,são paulo,SP
2755,-23.48657597668648,-46.67598590950698,são paulo,SP
2756,-23.48422437285729,-46.67605318942237,são paulo,SP
2757,-23.484585017485145,-46.68196766111719,são paulo,SP
2758,-23.48268613266778,-46.681887865947225,são paulo,SP
2759,-23.482192086040737,-46.6791986738213,são paulo,SP
2760,-23.478735321397668,-46.67853560933848,sao paulo,SP
2762,-23.481173868218907,-46.67382873258696,sao paulo,SP
2763,-23.47805263113857,-46.67405709748256,sao paulo,SP
2764,-23.47758322675859,-46.67433412924927,são paulo,SP
2765,-23.47489014210284,-46.67095687182315,são paulo,SP
2801,-23.471953019158587,-46.6961503205422,são paulo,SP
2802,-23.48136249347912,-46.69354291326678,são paulo,SP
2803,-23.48463449235395,-46.69317692425199,são paulo,SP
2804,-23.47875607675177,-46.69528157314321,são paulo,SP
2805,-23.476639714957603,-46.694231298113074,são paulo,SP
2806,-23.46975160634726,-46.696012562824805,são paulo,SP
2807,-23.46875924562872,-46.69922286663973,são paulo,SP
2808,-23.4673273344394,-46.70058169900168,são paulo,SP
2809,-23.469706570600533,-46.700973614965335,são paulo,SP
2810,-23.43703208742571,-46.7123445940908,são paulo,SP
2811,-23.47457972011701,-46.701504177294034,são paulo,SP
2812,-23.45614382836656,-46.5917897411853,são paulo,SP
